id,year,state_name,state_code,district_name,district_code,rural_urban,level,gender,age,social_group,literacy,working_status,worker_type,occupation,population
2537,2011,Bihar,10,Gopalganj,197,Rural,Village,Female,nan,nan,nan,Worker,Total,Other,25898
2538,2011,Bihar,10,Gopalganj,197,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,736279
2539,2011,Bihar,10,Gopalganj,197,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,1119143
2540,2011,Bihar,10,Siwan,222,Rural,Village,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,19064
2541,2011,Bihar,10,Siwan,222,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,54848
2542,2011,Bihar,10,Siwan,222,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Cultivator,14105
2543,2011,Bihar,10,Siwan,222,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Total,99423
2544,2011,Bihar,10,Siwan,222,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Total,38919
2545,2011,Bihar,10,Siwan,222,Rural,Village,Female,nan,St,nan,nan,nan,nan,41970
2546,2011,Bihar,10,Siwan,222,Rural,Village,Male,nan,nan,nan,Non_Worker,nan,nan,890428
2547,2011,Bihar,10,Siwan,222,Rural,Village,Male,nan,nan,Total,nan,nan,nan,1579685
2548,2011,Bihar,10,Siwan,222,Rural,Village,Male,nan,nan,nan,Worker,Main,Agricultural_Labourers,90971
2549,2011,Bihar,10,Siwan,222,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,1340085
2550,2011,Bihar,10,Siwan,222,Rural,Village,Female,nan,nan,nan,Worker,Total,Household_Industry_Worker,9234
2551,2011,Bihar,10,Saran,218,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Other,2996
2577,2011,Bihar,10,Begusarai,191,Rural,Village,Male,nan,St,nan,nan,nan,nan,447
2552,2011,Bihar,10,Saran,218,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,197479
2553,2011,Bihar,10,Saran,218,Rural,Village,Male,nan,nan,nan,Worker,Main,Agricultural_Labourers,137940
2554,2011,Bihar,10,Saran,218,Rural,Village,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,26068
2555,2011,Bihar,10,Saran,218,Rural,Village,Total,nan,nan,nan,Worker,Total,Cultivator,225525
2556,2011,Bihar,10,Saran,218,Rural,Village,Female,nan,nan,nan,Worker,Main,Other,20077
2557,2011,Bihar,10,Saran,218,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Other,60081
2558,2011,Bihar,10,Saran,218,Rural,Village,Female,nan,nan,Literate,nan,nan,nan,775649
2559,2011,Bihar,10,Saran,218,Rural,Village,Male,nan,Total,nan,nan,nan,nan,1838119
2560,2011,Bihar,10,Saran,218,Rural,Village,Male,nan,nan,nan,Non_Worker,nan,nan,1059480
2561,2011,Bihar,10,Saran,218,Rural,Village,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,18708
2562,2011,Bihar,10,Saran,218,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,416175
2563,2011,Bihar,10,Saran,218,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,1666071
2564,2011,Bihar,10,Samastipur,217,Rural,Village,Male,nan,Sc,nan,nan,nan,nan,405637
2565,2011,Bihar,10,Samastipur,217,Rural,Village,Female,nan,nan,nan,Worker,Main,Other,28644
2566,2011,Bihar,10,Samastipur,217,Rural,Village,Female,nan,Sc,nan,nan,nan,nan,373706
2567,2011,Bihar,10,Samastipur,217,Rural,Village,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,531155
2568,2011,Bihar,10,Samastipur,217,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,4349
2569,2011,Bihar,10,Samastipur,217,Rural,Village,Female,nan,General,nan,nan,nan,nan,1587170
2570,2011,Bihar,10,Samastipur,217,Rural,Village,Total,nan,St,nan,nan,nan,nan,1316
2571,2011,Bihar,10,Samastipur,217,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,27671
2572,2011,Bihar,10,Begusarai,191,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,387930
2573,2011,Bihar,10,Begusarai,191,Rural,Village,Female,nan,Sc,nan,nan,nan,nan,176106
2574,2011,Bihar,10,Begusarai,191,Rural,Village,Male,nan,nan,nan,Total,nan,nan,1266308
2575,2011,Bihar,10,Begusarai,191,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Total,27644
2576,2011,Bihar,10,Begusarai,191,Rural,Village,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,25233
2578,2011,Bihar,10,Begusarai,191,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,16380
2579,2011,Bihar,10,Begusarai,191,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,8134
2580,2011,Bihar,10,Begusarai,191,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,196436
2581,2011,Bihar,10,Begusarai,191,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,3049
2582,2011,Bihar,10,Begusarai,191,Rural,Village,Male,nan,nan,Total,nan,nan,nan,1266308
2583,2011,Bihar,10,Begusarai,191,Rural,Village,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,108112
2584,2011,Bihar,10,Khagaria,202,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,429300
2585,2011,Bihar,10,Khagaria,202,Rural,Village,Male,0_To_6_Years,nan,nan,nan,nan,nan,169610
2586,2011,Bihar,10,Khagaria,202,Rural,Village,Total,nan,Total,nan,nan,nan,nan,1579727
2587,2011,Bihar,10,Khagaria,202,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,5367
2588,2011,Bihar,10,Khagaria,202,Rural,Village,Female,nan,nan,nan,Worker,Total,Other,23987
2589,2011,Bihar,10,Khagaria,202,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,157064
2590,2011,Bihar,10,Khagaria,202,Rural,Village,Male,nan,nan,nan,Total,nan,nan,837281
2591,2011,Bihar,10,Khagaria,202,Rural,Village,Total,nan,General,nan,nan,nan,nan,1338565
2592,2011,Bihar,10,Khagaria,202,Rural,Village,Male,nan,General,nan,nan,nan,nan,710312
2593,2011,Bihar,10,Khagaria,202,Rural,Village,Female,nan,nan,Illiterate,nan,nan,nan,459702
2594,2011,Bihar,10,Khagaria,202,Rural,Village,Male,nan,nan,nan,Worker,Main,Cultivator,65715
2595,2011,Bihar,10,Khagaria,202,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,92280
2596,2011,Bihar,10,Bhagalpur,192,Rural,Village,Female,nan,nan,Illiterate,nan,nan,nan,668918
2597,2011,Bihar,10,Bhagalpur,192,Rural,Village,Male,nan,nan,Total,nan,nan,nan,1288978
2598,2011,Bihar,10,Bhagalpur,192,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,38753
2599,2011,Bihar,10,Bhagalpur,192,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,220433
2600,2011,Bihar,10,Bhagalpur,192,Rural,Village,Female,nan,nan,nan,Worker,Main,Other,17535
2601,2011,Bihar,10,Bhagalpur,192,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,331171
2602,2011,Bihar,10,Bhagalpur,192,Rural,Village,Female,nan,nan,nan,Worker,Total,Other,38650
2603,2011,Bihar,10,Bhagalpur,192,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Other,4741
2604,2011,Bihar,10,Bhagalpur,192,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,12997
2605,2011,Bihar,10,Bhagalpur,192,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,9839
2606,2011,Bihar,10,Bhagalpur,192,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,713649
2607,2011,Bihar,10,Bhagalpur,192,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Total,87793
2608,2011,Bihar,10,Bhagalpur,192,Rural,Village,Male,0_To_6_Years,nan,nan,nan,nan,nan,233878
2609,2011,Bihar,10,Banka,190,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,211463
2610,2011,Bihar,10,Banka,190,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Total,41526
2611,2011,Bihar,10,Banka,190,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,36149
2612,2011,Bihar,10,Banka,190,Rural,Village,Female,nan,nan,nan,Worker,Total,Other,27140
2613,2011,Bihar,10,Banka,190,Rural,Village,Female,nan,Sc,nan,nan,nan,nan,114612
2614,2011,Bihar,10,Banka,190,Rural,Village,Female,nan,nan,Literate,nan,nan,nan,355989
2615,2011,Bihar,10,Banka,190,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,281187
2616,2011,Bihar,10,Banka,190,Rural,Village,Total,nan,Total,nan,nan,nan,nan,1963450
2617,2011,Bihar,10,Munger,207,Rural,Village,Female,nan,nan,nan,Worker,Main,Other,7067
2618,2011,Bihar,10,Munger,207,Rural,Village,Male,nan,nan,nan,Worker,Main,Cultivator,23296
2619,2011,Bihar,10,Munger,207,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Other,5931
2620,2011,Bihar,10,Munger,207,Rural,Village,Female,nan,nan,Total,nan,nan,nan,460346
2621,2011,Bihar,10,Munger,207,Rural,Village,Male,nan,St,nan,nan,nan,nan,10058
2622,2011,Bihar,10,Munger,207,Rural,Village,Female,nan,nan,nan,Worker,Total,Cultivator,8767
2623,2011,Bihar,10,Munger,207,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Other,1700
2624,2011,Bihar,10,Munger,207,Rural,Village,Total,nan,nan,nan,Worker,Main,Cultivator,26819
2625,2011,Bihar,10,Munger,207,Rural,Village,Male,nan,nan,nan,Worker,Total,Total,239502
2626,2011,Bihar,10,Munger,207,Rural,Village,Total,nan,nan,Total,nan,nan,nan,987645
2627,2011,Bihar,10,Lakhisarai,204,Rural,Village,Male,nan,nan,nan,Worker,Main,Agricultural_Labourers,55467
2629,2011,Bihar,10,Lakhisarai,204,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,9405
2630,2011,Bihar,10,Lakhisarai,204,Rural,Village,Male,nan,nan,nan,Worker,Total,Total,205517
2631,2011,Bihar,10,Lakhisarai,204,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,23362
2632,2011,Bihar,10,Lakhisarai,204,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,1241
2633,2011,Bihar,10,Lakhisarai,204,Rural,Village,Total,nan,nan,nan,Worker,Main,Cultivator,56141
2634,2011,Bihar,10,Lakhisarai,204,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,435279
2635,2011,Bihar,10,Lakhisarai,204,Rural,Village,Male,nan,nan,Total,nan,nan,nan,450863
2636,2011,Bihar,10,Lakhisarai,204,Rural,Village,Total,nan,Total,nan,nan,nan,nan,857901
2637,2011,Bihar,10,Lakhisarai,204,Rural,Village,Total,nan,Sc,nan,nan,nan,nan,138294
2638,2011,Bihar,10,Lakhisarai,204,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,2975
2639,2011,Bihar,10,Lakhisarai,204,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,3553
2640,2011,Bihar,10,Sheikhpura,219,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,3217
2641,2011,Bihar,10,Sheikhpura,219,Rural,Village,Male,nan,nan,nan,Worker,Main,Other,14948
2642,2011,Bihar,10,Sheikhpura,219,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,2581
2643,2011,Bihar,10,Sheikhpura,219,Rural,Village,Male,nan,nan,nan,Total,nan,nan,272360
2644,2011,Bihar,10,Sheikhpura,219,Rural,Village,Male,nan,General,nan,nan,nan,nan,213804
2645,2011,Bihar,10,Sheikhpura,219,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,262845
2646,2011,Bihar,10,Sheikhpura,219,Rural,Village,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,4347
2647,2011,Bihar,10,Sheikhpura,219,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,3938
2648,2011,Bihar,10,Sheikhpura,219,Rural,Village,Total,nan,General,nan,nan,nan,nan,413590
2649,2011,Bihar,10,Sheikhpura,219,Rural,Village,Total,nan,nan,nan,Worker,Total,Total,193302
2650,2011,Bihar,10,Sheikhpura,219,Rural,Village,Total,nan,nan,nan,Non_Worker,nan,nan,334038
2651,2011,Bihar,10,Sheikhpura,219,Rural,Village,Female,nan,General,nan,nan,nan,nan,199786
2652,2011,Bihar,10,Sheikhpura,219,Rural,Village,Total,nan,nan,Literate,nan,nan,nan,264495
2653,2011,Bihar,10,Sheikhpura,219,Rural,Village,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,62469
2654,2011,Bihar,10,Sheikhpura,219,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,14755
2655,2011,Bihar,10,Sheikhpura,219,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,940
2656,2011,Bihar,10,Nalanda,209,Rural,Village,Female,nan,nan,Illiterate,nan,nan,nan,686363
2657,2011,Bihar,10,Nalanda,209,Rural,Village,Male,nan,Total,nan,nan,nan,nan,1257728
2658,2011,Bihar,10,Nalanda,209,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,2174
2659,2011,Bihar,10,Nalanda,209,Rural,Village,Female,nan,nan,nan,Worker,Total,Household_Industry_Worker,18565
2660,2011,Bihar,10,Nalanda,209,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,456040
2661,2011,Bihar,10,Nalanda,209,Rural,Village,Female,nan,nan,Total,nan,nan,nan,1162031
2662,2011,Bihar,10,Nalanda,209,Rural,Village,Male,nan,St,nan,nan,nan,nan,630
2663,2011,Bihar,10,Patna,212,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,119542
2664,2011,Bihar,10,Patna,212,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Other,65427
2665,2011,Bihar,10,Patna,212,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Total,122175
2666,2011,Bihar,10,Patna,212,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,37274
2667,2011,Bihar,10,Patna,212,Rural,Village,Total,nan,Sc,nan,nan,nan,nan,664269
2668,2011,Bihar,10,Patna,212,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Total,30743
2669,2011,Bihar,10,Patna,212,Rural,Village,Female,nan,Sc,nan,nan,nan,nan,317733
2670,2011,Bihar,10,Patna,212,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Total,190872
2671,2011,Bihar,10,Patna,212,Rural,Village,Total,nan,nan,nan,Worker,Total,Household_Industry_Worker,46313
2672,2011,Bihar,10,Patna,212,Rural,Village,Male,nan,General,nan,nan,nan,nan,1398369
2673,2011,Bihar,10,Patna,212,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Total,59393
2674,2011,Bihar,10,Patna,212,Rural,Village,Female,nan,Total,nan,nan,nan,nan,1577850
2675,2011,Bihar,10,Patna,212,Rural,Village,Male,nan,nan,Total,nan,nan,nan,1746025
2676,2011,Bihar,10,Patna,212,Rural,Village,Male,nan,nan,nan,Worker,Total,Cultivator,198143
2678,2011,Bihar,10,Patna,212,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,2339
2679,2011,Bihar,10,Bhojpur,193,Rural,Village,Total,nan,nan,nan,Total,nan,nan,2338546
2680,2011,Bihar,10,Bhojpur,193,Rural,Village,Male,0_To_6_Years,nan,nan,nan,nan,nan,209464
2681,2011,Bihar,10,Bhojpur,193,Rural,Village,Male,nan,Sc,nan,nan,nan,nan,202966
2682,2011,Bihar,10,Bhojpur,193,Rural,Village,Female,nan,nan,nan,Non_Worker,nan,nan,945444
2683,2011,Bihar,10,Bhojpur,193,Rural,Village,Male,nan,nan,nan,Worker,Main,Cultivator,128507
2684,2011,Bihar,10,Bhojpur,193,Rural,Village,Total,nan,nan,Literate,nan,nan,nan,1339063
2685,2011,Bihar,10,Bhojpur,193,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,4054
2686,2011,Bihar,10,Bhojpur,193,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,7898
2687,2011,Bihar,10,Bhojpur,193,Rural,Village,Female,nan,nan,nan,Total,nan,nan,1114272
2688,2011,Bihar,10,Bhojpur,193,Rural,Village,Male,nan,General,nan,nan,nan,nan,1015091
2689,2011,Bihar,10,Bhojpur,193,Rural,Village,Male,nan,nan,nan,Worker,Total,Cultivator,156797
2690,2011,Bihar,10,Bhojpur,193,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,7450
2691,2011,Bihar,10,Bhojpur,193,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,142129
2692,2011,Bihar,10,Bhojpur,193,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Total,232611
2693,2011,Bihar,10,Bhojpur,193,Rural,Village,Female,nan,nan,nan,Worker,Main,Total,69088
2694,2011,Bihar,10,Bhojpur,193,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Cultivator,4434
2695,2011,Bihar,10,Bhojpur,193,Rural,Village,Female,nan,nan,nan,Worker,Total,Cultivator,28208
2696,2011,Bihar,10,Buxar,194,Rural,Village,Male,nan,nan,nan,Worker,Main,Agricultural_Labourers,89622
2697,2011,Bihar,10,Buxar,194,Rural,Village,Total,nan,nan,nan,Worker,Total,Household_Industry_Worker,22444
2698,2011,Bihar,10,Buxar,194,Rural,Village,Total,nan,nan,Total,nan,nan,nan,1541853
2699,2011,Bihar,10,Buxar,194,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Total,99376
2700,2011,Bihar,10,Buxar,194,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Other,3005
2701,2011,Bihar,10,Buxar,194,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Cultivator,21354
2702,2011,Bihar,10,Buxar,194,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Total,60045
2703,2011,Bihar,10,Buxar,194,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,27680
2704,2011,Bihar,10,Buxar,194,Rural,Village,Female,nan,nan,nan,Worker,Main,Total,45595
2705,2011,Bihar,10,Kaimur (Bhabua),200,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,14453
2706,2011,Bihar,10,Kaimur (Bhabua),200,Rural,Village,Total,nan,nan,nan,Worker,Main,Total,272375
2707,2011,Bihar,10,Kaimur (Bhabua),200,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,81472
2708,2011,Bihar,10,Kaimur (Bhabua),200,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,140582
2709,2011,Bihar,10,Kaimur (Bhabua),200,Rural,Village,Total,nan,Sc,nan,nan,nan,nan,361112
2710,2011,Bihar,10,Kaimur (Bhabua),200,Rural,Village,Female,nan,nan,nan,Worker,Total,Other,17758
2711,2011,Bihar,10,Rohtas,215,Rural,Village,Female,nan,nan,nan,Worker,Total,Household_Industry_Worker,18411
2712,2011,Bihar,10,Rohtas,215,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,11711
2713,2011,Bihar,10,Rohtas,215,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Total,182266
2714,2011,Bihar,10,Rohtas,215,Rural,Village,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,20287
2715,2011,Bihar,10,Rohtas,215,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,25336
2716,2011,Bihar,10,Rohtas,215,Rural,Village,Female,nan,nan,nan,Worker,Main,Agricultural_Labourers,26100
2717,2011,Bihar,10,Rohtas,215,Rural,Village,Total,nan,General,nan,nan,nan,nan,1994613
2718,2011,Bihar,10,Rohtas,215,Rural,Village,Total,nan,nan,nan,Non_Worker,nan,nan,1721134
2719,2011,Bihar,10,Rohtas,215,Rural,Village,Male,nan,nan,nan,Worker,Main,Cultivator,148476
2720,2011,Bihar,10,Aurangabad,189,Rural,Village,Male,nan,St,nan,nan,nan,nan,389
2721,2011,Bihar,10,Aurangabad,189,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Total,65554
2722,2011,Bihar,10,Aurangabad,189,Rural,Village,Total,nan,nan,nan,Worker,Total,Agricultural_Labourers,417212
2723,2011,Bihar,10,Aurangabad,189,Rural,Village,Male,0_To_6_Years,nan,nan,nan,nan,nan,215079
2724,2011,Bihar,10,Aurangabad,189,Rural,Village,Male,nan,nan,nan,Worker,Main,Agricultural_Labourers,150018
2725,2011,Bihar,10,Aurangabad,189,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,203241
2726,2011,Bihar,10,Aurangabad,189,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,2827
2727,2011,Bihar,10,Aurangabad,189,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,12333
2728,2011,Bihar,10,Aurangabad,189,Rural,Village,Male,nan,nan,nan,Worker,Total,Cultivator,140153
2729,2011,Bihar,10,Aurangabad,189,Rural,Village,Female,nan,nan,nan,Worker,Total,Cultivator,34352
2730,2011,Bihar,10,Aurangabad,189,Rural,Village,Total,0_To_6_Years,nan,nan,nan,nan,nan,418320
2731,2011,Bihar,10,Aurangabad,189,Rural,Village,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,17268
2732,2011,Bihar,10,Aurangabad,189,Rural,Village,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,284224
2733,2011,Bihar,10,Aurangabad,189,Rural,Village,Male,nan,nan,Illiterate,nan,nan,nan,415047
2734,2011,Bihar,10,Aurangabad,189,Rural,Village,Total,nan,nan,Total,nan,nan,nan,2303219
2735,2011,Bihar,10,Aurangabad,189,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,28859
2736,2011,Bihar,10,Gaya,196,Rural,Village,Female,nan,nan,nan,Worker,Total,Other,91320
2737,2011,Bihar,10,Gaya,196,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Total,237034
2738,2011,Bihar,10,Gaya,196,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,625378
2739,2011,Bihar,10,Gaya,196,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,24354
2740,2011,Bihar,10,Gaya,196,Rural,Village,Female,nan,nan,nan,Worker,Main,Household_Industry_Worker,14880
2741,2011,Bihar,10,Gaya,196,Rural,Village,Total,nan,nan,nan,Worker,Total,Cultivator,363251
2742,2011,Bihar,10,Gaya,196,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,28231
2743,2011,Bihar,10,Gaya,196,Rural,Village,Male,nan,Total,nan,nan,nan,nan,1960592
2744,2011,Bihar,10,Gaya,196,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,40372
2745,2011,Bihar,10,Gaya,196,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,5728
2746,2011,Bihar,10,Nawada,210,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Other,7615
2747,2011,Bihar,10,Nawada,210,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,3348
2748,2011,Bihar,10,Nawada,210,Rural,Village,Male,nan,nan,nan,Worker,Total,Cultivator,150168
2749,2011,Bihar,10,Nawada,210,Rural,Village,Female,nan,nan,nan,Non_Worker,nan,nan,706905
2751,2011,Bihar,10,Nawada,210,Rural,Village,Female,nan,General,nan,nan,nan,nan,707968
2752,2011,Bihar,10,Nawada,210,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,15734
2753,2011,Bihar,10,Nawada,210,Rural,Village,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,149640
2754,2011,Bihar,10,Nawada,210,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,20962
2755,2011,Bihar,10,Nawada,210,Rural,Village,Female,nan,nan,Literate,nan,nan,nan,372012
2756,2011,Bihar,10,Jamui,198,Rural,Village,Female,nan,nan,nan,Total,nan,nan,775296
2757,2011,Bihar,10,Jamui,198,Rural,Village,Total,nan,nan,nan,Worker,Total,Total,680429
2758,2011,Bihar,10,Jamui,198,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Other,11940
2759,2011,Bihar,10,Jamui,198,Rural,Village,Total,nan,nan,nan,Total,nan,nan,1615072
2760,2011,Bihar,10,Jamui,198,Rural,Village,Total,nan,nan,nan,Worker,Total,Agricultural_Labourers,321384
2761,2011,Bihar,10,Jamui,198,Rural,Village,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,211543
2762,2011,Bihar,10,Jamui,198,Rural,Village,Total,nan,nan,nan,Worker,Main,Other,71365
2763,2011,Bihar,10,Jamui,198,Rural,Village,Female,nan,nan,nan,Worker,Total,Household_Industry_Worker,75942
2764,2011,Bihar,10,Jamui,198,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,281445
2765,2011,Bihar,10,Jamui,198,Rural,Village,Male,nan,St,nan,nan,nan,nan,39903
2766,2011,Bihar,10,Jamui,198,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,7051
2767,2011,Bihar,10,Jamui,198,Rural,Village,Total,nan,Sc,nan,nan,nan,nan,283426
2768,2011,Bihar,10,Jamui,198,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,16883
2769,2011,Bihar,10,Jehanabad,199,Rural,Village,Male,nan,nan,nan,Worker,Total,Cultivator,65968
2770,2011,Bihar,10,Jehanabad,199,Rural,Village,Male,nan,Total,nan,nan,nan,nan,514154
2771,2011,Bihar,10,Jehanabad,199,Rural,Village,Female,nan,nan,nan,Worker,Main,Household_Industry_Worker,2563
